"","country","result.taxonid","species","result.subspecies","result.rank","result.subpopulation","result.category","acceptedName"
"3492","us",202488,"Etheostoma gutselli",NA,NA,NA,"LC","Etheostoma gutselli"
"3493","us",202489,"Etheostoma histrio",NA,NA,NA,"LC","Etheostoma histrio"
"3494","us",202490,"Etheostoma hopkinsi",NA,NA,NA,"LC","Etheostoma hopkinsi"
"3495","us",202491,"Etheostoma inscriptum",NA,NA,NA,"LC","Etheostoma inscriptum"
"3496","us",202492,"Etheostoma jessiae",NA,NA,NA,"LC","Etheostoma jessiae"
"3497","us",202493,"Etheostoma jordani",NA,NA,NA,"LC","Etheostoma jordani"
"3498","us",202494,"Etheostoma juliae",NA,NA,NA,"LC","Etheostoma juliae"
"3499","us",8116,"Etheostoma kanawhae",NA,NA,NA,"LC","Etheostoma kanawhae"
"3500","us",202495,"Etheostoma kantuckeense",NA,NA,NA,"LC","Etheostoma kantuckeense"
"3501","us",202496,"Etheostoma kennicotti",NA,NA,NA,"LC","Etheostoma kennicotti"
"3502","us",202497,"Etheostoma lachneri",NA,NA,NA,"LC","Etheostoma lachneri"
"3503","us",202498,"Etheostoma lawrencei",NA,NA,NA,"LC","Etheostoma lawrencei"
"3504","us",202499,"Etheostoma lemniscatum",NA,NA,NA,"VU","Etheostoma lemniscatum"
"3505","us",202500,"Etheostoma lepidum",NA,NA,NA,"NT","Etheostoma lepidum"
"3506","us",202501,"Etheostoma longimanum",NA,NA,NA,"LC","Etheostoma longimanum"
"3507","us",8117,"Etheostoma luteovinctum",NA,NA,NA,"LC","Etheostoma luteovinctum"
"3508","us",184096,"Etheostoma lynceum",NA,NA,NA,"LC","Etheostoma lynceum"
"3509","us",8118,"Etheostoma maculatum",NA,NA,NA,"VU","Etheostoma maculatum"
"3510","us",8119,"Etheostoma mariae",NA,NA,NA,"LC","Etheostoma mariae"
"3511","us",202502,"Etheostoma marmorpinnum",NA,NA,NA,"CR","Etheostoma marmorpinnum"
"3512","us",202503,"Etheostoma microlepidum",NA,NA,NA,"NT","Nothonotus microlepidus"
"3513","us",202504,"Etheostoma microperca",NA,NA,NA,"LC","Etheostoma microperca"
"3514","us",18246225,"Etheostoma mihileze",NA,NA,NA,"LC","Etheostoma mihileze"
"3515","us",8120,"Etheostoma moorei",NA,NA,NA,"EN","Etheostoma moorei"
"3516","us",202505,"Etheostoma neopterum",NA,NA,NA,"NT","Etheostoma neopterum"
"3517","us",8121,"Etheostoma nianguae",NA,NA,NA,"VU","Etheostoma nianguae"
"3518","us",202506,"Etheostoma nigripinne",NA,NA,NA,"LC","Etheostoma nigripinne"
"3519","us",202507,"Etheostoma nigrum",NA,NA,NA,"LC","Etheostoma nigrum"
"3520","us",8122,"Etheostoma nuchale",NA,NA,NA,"EN","Etheostoma nuchale"
"3521","us",202508,"Etheostoma obeyense",NA,NA,NA,"LC","Etheostoma obeyense"
"3522","us",18246249,"Etheostoma occidentale",NA,NA,NA,"LC","Etheostoma occidentale"
"3523","us",8123,"Etheostoma okaloosae",NA,NA,NA,"LC","Etheostoma okaloosae"
"3524","us",202509,"Etheostoma olivaceum",NA,NA,NA,"LC","Etheostoma olivaceum"
"3525","us",202510,"Etheostoma olmstedi",NA,NA,NA,"LC","Etheostoma olmstedi"
"3526","us",202511,"Etheostoma oophylax",NA,NA,NA,"LC","Etheostoma oophylax"
"3527","us",18246349,"Etheostoma orientale",NA,NA,NA,"LC","Etheostoma orientale"
"3528","us",8124,"Etheostoma osburni",NA,NA,NA,"NT","Etheostoma osburni"
"3529","us",8125,"Etheostoma pallididorsum",NA,NA,NA,"VU","Etheostoma pallididorsum"
"3530","us",202512,"Etheostoma parvipinne",NA,NA,NA,"LC","Etheostoma parvipinne"
"3531","us",202513,"Etheostoma percnurum",NA,NA,NA,"CR","Etheostoma percnurum"
"3532","us",202514,"Etheostoma perlongum",NA,NA,NA,"VU","Etheostoma perlongum"
"3533","us",202515,"Etheostoma phytophilum",NA,NA,NA,"EN","Etheostoma phytophilum"
"3534","us",18246390,"Etheostoma planasaxatile",NA,NA,NA,"LC","Etheostoma planasaxatile"
"3535","us",202516,"Etheostoma podostemone",NA,NA,NA,"LC","Etheostoma podostemone"
"3536","us",202517,"Etheostoma proeliare",NA,NA,NA,"LC","Etheostoma proeliare"
"3537","us",202518,"Etheostoma pseudovulatum",NA,NA,NA,"VU","Etheostoma pseudovulatum"
"3538","us",202519,"Etheostoma punctulatum",NA,NA,NA,"LC","Etheostoma punctulatum"
"3539","us",202520,"Etheostoma pyrrhogaster",NA,NA,NA,"NT","Etheostoma pyrrhogaster"
"3540","us",202521,"Etheostoma radiosum",NA,NA,NA,"LC","Etheostoma radiosum"
"3541","us",202522,"Etheostoma rafinesquei",NA,NA,NA,"LC","Etheostoma rafinesquei"
"3542","us",202523,"Etheostoma ramseyi",NA,NA,NA,"LC","Etheostoma ramseyi"
"3543","us",202524,"Etheostoma raneyi",NA,NA,NA,"NT","Etheostoma raneyi"
"3544","us",8127,"Etheostoma rubrum",NA,NA,NA,"EN","Etheostoma rubrum"
"3545","us",202525,"Etheostoma rufilineatum",NA,NA,NA,"LC","Etheostoma rufilineatum"
"3546","us",202526,"Etheostoma rupestre",NA,NA,NA,"LC","Etheostoma rupestre"
"3547","us",202527,"Etheostoma sagitta",NA,NA,NA,"NT","Etheostoma sagitta"
"3548","us",202529,"Etheostoma sanguifluum",NA,NA,NA,"LC","Nothonotus sanguifluus"
"3549","us",202530,"Etheostoma scotti",NA,NA,NA,"EN","Etheostoma scotti"
"3550","us",8128,"Etheostoma sellare",NA,NA,NA,"EX","Etheostoma sellare"
"3551","us",202531,"Etheostoma serrifer",NA,NA,NA,"LC","Etheostoma serrifer"
"3552","us",202532,"Etheostoma simoterum",NA,NA,NA,"LC","Etheostoma simoterum"
"3553","us",202533,"Etheostoma sitikuense",NA,NA,NA,"VU","Etheostoma sitikuense"
"3554","us",202534,"Etheostoma smithi",NA,NA,NA,"LC","Etheostoma smithi"
"3555","us",202535,"Etheostoma spectabile",NA,NA,NA,"LC","Etheostoma spectabile"
"3556","us",18243637,"Etheostoma spilotum",NA,NA,NA,"NT","Etheostoma spilotum"
"3557","us",202536,"Etheostoma squamiceps",NA,NA,NA,"LC","Etheostoma squamiceps"
"3558","us",202537,"Etheostoma stigmaeum",NA,NA,NA,"LC","Etheostoma stigmaeum"
"3559","us",8130,"Etheostoma striatulum",NA,NA,NA,"VU","Etheostoma striatulum"
"3560","us",202538,"Etheostoma susanae",NA,NA,NA,"EN","Etheostoma susanae"
"3561","us",202539,"Etheostoma swaini",NA,NA,NA,"LC","Etheostoma swaini"
"3562","us",202540,"Etheostoma swannanoa",NA,NA,NA,"LC","Etheostoma swannanoa"
"3563","us",202541,"Etheostoma tallapoosae",NA,NA,NA,"LC","Etheostoma tallapoosae"
"3564","us",202542,"Etheostoma tecumsehi",NA,NA,NA,"EN","Etheostoma tecumsehi"
"3565","us",18246436,"Etheostoma tennesseense",NA,NA,NA,"LC","Etheostoma tennesseense"
"3566","us",202543,"Etheostoma tetrazonum",NA,NA,NA,"LC","Etheostoma tetrazonum"
"3567","us",202544,"Etheostoma thalassinum",NA,NA,NA,"LC","Etheostoma thalassinum"
"3568","us",202545,"Etheostoma tippecanoe",NA,NA,NA,"NT","Etheostoma tippecanoe"
"3569","us",8131,"Etheostoma trisella",NA,NA,NA,"VU","Etheostoma trisella"
"3570","us",8132,"Etheostoma tuscumbia",NA,NA,NA,"VU","Etheostoma tuscumbia"
"3571","us",202546,"Etheostoma uniporum",NA,NA,NA,"LC","Etheostoma uniporum"
"3572","us",202547,"Etheostoma variatum",NA,NA,NA,"LC","Etheostoma variatum"
"3573","us",202548,"Etheostoma virgatum",NA,NA,NA,"LC","Etheostoma virgatum"
"3574","us",202549,"Etheostoma vitreum",NA,NA,NA,"LC","Etheostoma vitreum"
"3575","us",202550,"Etheostoma vulneratum",NA,NA,NA,"LC","Etheostoma vulneratum"
"3576","us",8133,"Etheostoma wapiti",NA,NA,NA,"VU","Etheostoma wapiti"
"3577","us",202551,"Etheostoma whipplei",NA,NA,NA,"LC","Etheostoma whipplei"
"3578","us",202552,"Etheostoma zonale",NA,NA,NA,"LC","Etheostoma zonale"
"3579","us",202553,"Etheostoma zonifer",NA,NA,NA,"LC","Etheostoma zonifer"
"3580","us",202554,"Etheostoma zonistium",NA,NA,NA,"LC","Etheostoma zonistium"
"3581","us",60236,"Etmopterus bigelowi",NA,NA,NA,"LC","Etmopterus bigelowi"
"3582","us",60237,"Etmopterus bullisi",NA,NA,NA,"DD","Etmopterus bullisi"
"3583","us",63108,"Etmopterus gracilispinis",NA,NA,NA,"LC","Etmopterus gracilispinis"
"3584","us",60239,"Etmopterus hillianus",NA,NA,NA,"LC","Etmopterus hillianus"
"3585","us",60242,"Etmopterus princeps",NA,NA,NA,"DD","Etmopterus princeps"
"3586","us",161443,"Etmopterus pusillus",NA,NA,NA,"LC","Etmopterus pusillus"
"3587","us",60243,"Etmopterus robinsi",NA,NA,NA,"LC","Etmopterus robinsi"
"3588","us",60246,"Etmopterus schultzi",NA,NA,NA,"LC","Etmopterus schultzi"
"3589","us",161441,"Etmopterus villosus",NA,NA,NA,"LC","Etmopterus villosus"
"3590","us",60245,"Etmopterus virens",NA,NA,NA,"LC","Etmopterus virens"
"3591","us",16777804,"Etropus crossotus",NA,NA,NA,"LC","Etropus crossotus"
"3592","us",16777808,"Etropus cyclosquamus",NA,NA,NA,"LC","Etropus cyclosquamus"
"3593","us",155040,"Etropus rimosus",NA,NA,NA,"LC","Etropus rimosus"
"3594","us",99167147,"Etrumeus acuminatus",NA,NA,NA,"LC","Etrumeus acuminatus"
"3595","us",99167411,"Etrumeus makiawa",NA,NA,NA,"LC","Etrumeus makiawa"
"3596","us",82626288,"Etrumeus sadina",NA,NA,NA,"LC","Etrumeus sadina"
"3597","us",41712,"Eubalaena glacialis",NA,NA,NA,"EN","Eubalaena glacialis"
"3598","us",41711,"Eubalaena japonica",NA,NA,NA,"EN","Eubalaena japonica"
"3599","us",64311529,"Eucephalus engelmannii",NA,NA,NA,"LC","Eucephalus engelmannii"
"3600","us",185994,"Eucinostomus argenteus",NA,NA,NA,"LC","Eucinostomus argenteus"
"3601","us",183675,"Eucinostomus currani",NA,NA,NA,"LC","Eucinostomus currani"
"3602","us",183211,"Eucinostomus dowii",NA,NA,NA,"LC","Eucinostomus dowii"
"3603","us",183543,"Eucinostomus gracilis",NA,NA,NA,"LC","Eucinostomus gracilis"
"3604","us",185995,"Eucinostomus gula",NA,NA,NA,"LC","Eucinostomus gula"
"3605","us",192932,"Eucinostomus harengulus",NA,NA,NA,"LC","Eucinostomus harengulus"
"3606","us",195883,"Eucinostomus havana",NA,NA,NA,"LC","Eucinostomus havana"
"3607","us",185996,"Eucinostomus jonesii",NA,NA,NA,"LC","Eucinostomus jonesii"
"3608","us",185874,"Eucinostomus lefroyi",NA,NA,NA,"LC","Ulaema lefroyi"
"3609","us",185993,"Eucinostomus melanopterus",NA,NA,NA,"LC","Eucinostomus melanopterus"
"3610","us",162926,"Eucleoteuthis luminosa",NA,NA,NA,"LC","Eucleoteuthis luminosa"
"3611","us",39313,"Euconocephalus remotus",NA,NA,NA,"VU","Euconocephalus remotus"
"3612","us",8165,"Eucyclogobius newberryi",NA,NA,NA,"NT","Eucyclogobius newberryi"
"3613","us",8166,"Euderma maculatum",NA,NA,NA,"LC","Euderma maculatum"
"3614","us",22697411,"Eudocimus albus",NA,NA,NA,"LC","Eudocimus albus"
"3615","us",22697415,"Eudocimus ruber",NA,NA,NA,"LC","Eudocimus ruber"
"3616","us",22693906,"Eudromias morinellus",NA,NA,NA,"LC","Charadrius morinellus"
"3617","us",22687746,"Eugenes fulgens",NA,NA,NA,"LC","Eugenes fulgens"
"3618","us",30778,"Eugenia koolauensis",NA,NA,NA,"CR","Eugenia koolauensis"
"3619","us",46109145,"Eugerres awlae",NA,NA,NA,"LC","Eugerres plumieri"
"3620","us",185997,"Eugerres plumieri",NA,NA,NA,"LC","Eugerres plumieri"
"3621","us",15521852,"Euleptorhamphus velox",NA,NA,NA,"LC","Euleptorhamphus velox"
"3622","us",64176842,"Eulophia ecristata",NA,NA,NA,"DD","Eulophia ecristata"
"3623","us",190107,"Eumecichthys fiski",NA,NA,NA,"LC","Eumecichthys fiski"
"3624","us",8239,"Eumetopias jubatus",NA,NA,NA,"NT","Eumetopias jubatus"
"3625","us",155082,"Eumicrotremus barbatus",NA,NA,NA,"DD","Eumicrotremus barbatus"
"3626","us",136433,"Eumops floridanus",NA,NA,NA,"VU","Eumops floridanus"
"3627","us",8247,"Eumops perotis",NA,NA,NA,"LC","Eumops perotis"
"3628","us",8248,"Eumops underwoodi",NA,NA,NA,"LC","Eumops underwoodi"
"3629","us",8249,"Eumorsea pinaleno",NA,NA,NA,"VU","Eumorsea pinaleno"
"3630","us",169981,"Eunephrops manningi",NA,NA,NA,"DD","Eunephrops manningi"
"3631","us",22719761,"Euodice cantans",NA,NA,NA,"LC","Euodice cantans"
"3632","us",22719770,"Euodice malabarica",NA,NA,NA,"LC","Euodice malabarica"
"3633","us",135956865,"Euonymus atropurpureus",NA,NA,NA,"LC","Euonymus atropurpureus"
"3634","us",64311534,"Eupatorium maculatum",NA,NA,NA,"LC","Eutrochium maculatum"
"3635","us",64311538,"Eupatorium perfoliatum",NA,NA,NA,"LC","Eupatorium perfoliatum"
"3636","us",189053,"Eupera cubensis",NA,NA,NA,"LC","Eupera cubensis"
"3637","us",22724329,"Euphagus carolinus",NA,NA,NA,"VU","Euphagus carolinus"
"3638","us",22724332,"Euphagus cyanocephalus",NA,NA,NA,"LC","Euphagus cyanocephalus"
"3639","us",33596,"Euphorbia atrococca",NA,NA,NA,"VU","Euphorbia atrococca"
"3640","us",34048,"Euphorbia celastroides","celastroides","var.",NA,"LR/nt","Euphorbia celastroides"
"3641","us",44130,"Euphorbia deppeana",NA,NA,NA,"CR","Euphorbia deppeana"
"3642","us",44131,"Euphorbia eleanoriae",NA,NA,NA,"CR","Euphorbia eleanoriae"
"3643","us",30925,"Euphorbia haeleeleana",NA,NA,NA,"EN","Euphorbia haeleeleana"
"3644","us",44132,"Euphorbia halemanui",NA,NA,NA,"CR","Euphorbia halemanui"
"3645","us",33602,"Euphorbia herbstii",NA,NA,NA,"CR","Euphorbia herbstii"
"3646","us",44133,"Euphorbia kuwaleana",NA,NA,NA,"CR","Euphorbia kuwaleana"
"3647","us",33603,"Euphorbia olowaluana",NA,NA,NA,"NT","Euphorbia olowaluana"
"3648","us",44150,"Euphorbia remyi",NA,NA,NA,"CR","Euphorbia remyi"
"3649","us",33604,"Euphorbia rockii",NA,NA,NA,"CR","Euphorbia rockii"
"3650","us",16201591,"Euphorbia skottsbergii",NA,NA,NA,"VU","Euphorbia skottsbergii"
"3651","us",44134,"Euphorbia sparsiflora",NA,NA,NA,"VU","Euphorbia sparsiflora"
"3652","us",135836706,"Euphorbia tithymaloides",NA,NA,NA,"LC","Euphorbia tithymaloides"
"3653","us",64311558,"Euphrasia hudsoniana",NA,NA,NA,"LC","Euphrasia hudsoniana"
"3654","us",8373,"Euproserpinus wiesti",NA,NA,NA,"CR","Euproserpinus wiesti"
"3655","us",60210,"Euprotomicrus bispinatus",NA,NA,NA,"LC","Euprotomicrus bispinatus"
"3656","us",162598,"Euprymna scolopes",NA,NA,NA,"DD","Euprymna scolopes"
"3657","us",22682744,"Euptilotis neoxenus",NA,NA,NA,"LC","Euptilotis neoxenus"
"3658","us",30785,"Eurya sandwicensis",NA,NA,NA,"VU","Eurya sandwicensis"
"3659","us",100503272,"Eurybia furcata",NA,NA,NA,"EN","Eurybia furcata"
"3660","us",64311579,"Eurybia radula",NA,NA,NA,"LC","Eurybia radulina"
"3661","us",59261,"Eurycea bislineata",NA,NA,NA,"LC","Eurycea bislineata"
"3662","us",59262,"Eurycea chamberlaini",NA,NA,NA,"DD","Eurycea chamberlaini"
"3663","us",59263,"Eurycea chisholmensis",NA,NA,NA,"VU","Eurycea chisholmensis"
"3664","us",59264,"Eurycea cirrigera",NA,NA,NA,"LC","Eurycea cirrigera"
"3665","us",59265,"Eurycea guttolineata",NA,NA,NA,"LC","Eurycea guttolineata"
"3666","us",59266,"Eurycea junaluska",NA,NA,NA,"VU","Eurycea junaluska"
"3667","us",59267,"Eurycea latitans",NA,NA,NA,"VU","Eurycea latitans"
"3668","us",59268,"Eurycea longicauda",NA,NA,NA,"LC","Eurycea longicauda"
"3669","us",59269,"Eurycea lucifuga",NA,NA,NA,"LC","Eurycea lucifuga"
"3670","us",59270,"Eurycea multiplicata",NA,NA,NA,"LC","Eurycea multiplicata"
"3671","us",8391,"Eurycea nana",NA,NA,NA,"VU","Eurycea nana"
"3672","us",59271,"Eurycea naufragia",NA,NA,NA,"EN","Eurycea naufragia"
"3673","us",59272,"Eurycea neotenes",NA,NA,NA,"VU","Eurycea neotenes"
"3674","us",59273,"Eurycea pterophila",NA,NA,NA,"DD","Eurycea pterophila"
"3675","us",59274,"Eurycea quadridigitata",NA,NA,NA,"LC","Eurycea quadridigitata"
"3676","us",39262,"Eurycea rathbuni",NA,NA,NA,"VU","Eurycea rathbuni"
"3677","us",39263,"Eurycea robusta",NA,NA,NA,"DD","Eurycea robusta"
"3678","us",8392,"Eurycea sosorum",NA,NA,NA,"VU","Eurycea sosorum"
"3679","us",22707,"Eurycea spelaea",NA,NA,NA,"LC","Eurycea spelaea"
"3680","us",59275,"Eurycea tonkawae",NA,NA,NA,"EN","Eurycea tonkawae"
"3681","us",8393,"Eurycea tridentifera",NA,NA,NA,"VU","Eurycea tridentifera"
"3682","us",59276,"Eurycea troglodytes",NA,NA,NA,"DD","Eurycea troglodytes"
"3683","us",59277,"Eurycea tynerensis",NA,NA,NA,"NT","Eurycea tynerensis"
"3684","us",59284,"Eurycea wallacei",NA,NA,NA,"VU","Eurycea wallacei"
"3685","us",59278,"Eurycea waterlooensis",NA,NA,NA,"VU","Eurycea waterlooensis"
"3686","us",59279,"Eurycea wilderae",NA,NA,NA,"LC","Eurycea wilderae"
"3687","us",8408,"Eurypegasus papilio",NA,NA,NA,"LC","Eurypegasus papilio"
"3688","us",18227119,"Eurypharynx pelecanoides",NA,NA,NA,"LC","Eurypharynx pelecanoides"
"3689","us",133400,"Eusmilia fastigiata",NA,NA,NA,"LC","Eusmilia fastigiata"
"3690","us",190075,"Eustomias acinosus",NA,NA,NA,"DD","Eustomias acinosus"
"3691","us",154909,"Eustomias albibulbus",NA,NA,NA,"LC","Eustomias albibulbus"
"3692","us",47165099,"Eustomias arborifer",NA,NA,NA,"LC","Eustomias arborifer"
"3693","us",47165104,"Eustomias bibulbosus",NA,NA,NA,"LC","Eustomias bibulbosus"
"3694","us",47165158,"Eustomias bigelowi",NA,NA,NA,"LC","Eustomias bigelowi"
"3695","us",18256726,"Eustomias braueri",NA,NA,NA,"DD","Eustomias braueri"
"3696","us",60470382,"Eustomias contiguus",NA,NA,NA,"DD","Eustomias contiguus"
"3697","us",155262,"Eustomias dinema",NA,NA,NA,"DD","Eustomias dinema"
"3698","us",21132986,"Eustomias enbarbatus",NA,NA,NA,"LC","Eustomias enbarbatus"
"3699","us",21132989,"Eustomias fissibarbis",NA,NA,NA,"LC","Eustomias fissibarbis"
"3700","us",190416,"Eustomias furcifer",NA,NA,NA,"LC","Eustomias furcifer"
"3701","us",60470395,"Eustomias kreffti",NA,NA,NA,"LC","Eustomias kreffti"
"3702","us",47165317,"Eustomias longibarba",NA,NA,NA,"LC","Eustomias longibarba"
"3703","us",47165363,"Eustomias macrurus",NA,NA,NA,"LC","Eustomias macrurus"
"3704","us",190434,"Eustomias melanostigma",NA,NA,NA,"LC","Eustomias melanostigma"
"3705","us",18256943,"Eustomias obscurus",NA,NA,NA,"LC","Eustomias obscurus"
"3706","us",21133006,"Eustomias patulus",NA,NA,NA,"DD","Eustomias patulus"
"3707","us",190465,"Eustomias polyaster",NA,NA,NA,"DD","Eustomias polyaster"
"3708","us",60470418,"Eustomias satterleei",NA,NA,NA,"LC","Eustomias satterleei"
"3709","us",60470422,"Eustomias simplex",NA,NA,NA,"LC","Eustomias simplex"
"3710","us",60470440,"Eustomias tenisoni",NA,NA,NA,"DD","Eustomias tenisoni"
"3711","us",21133013,"Eustomias triramis",NA,NA,NA,"LC","Eustomias triramis"
"3712","us",154715,"Eustomias vulgaris",NA,NA,NA,"LC","Eustomias vulgaris"
"3713","us",64311584,"Euthamia graminifolia",NA,NA,NA,"LC","Euthamia graminifolia"
"3714","us",170345,"Euthynnus alletteratus",NA,NA,NA,"LC","Euthynnus alletteratus"
"3715","us",170320,"Euthynnus lineatus",NA,NA,NA,"LC","Euthynnus lineatus"
"3716","us",64311594,"Eutrema edwardsii",NA,NA,NA,"LC","Eutrema edwardsii"
"3717","us",195295,"Eutropis multifasciata",NA,NA,NA,"LC","Eutropis multifasciata"
"3718","us",185915,"Evermannichthys spongicola",NA,NA,NA,"LC","Evermannichthys spongicola"
"3719","us",193187,"Eviota rubra",NA,NA,NA,"LC","Eviota rubra"
"3720","us",185999,"Evorthodus lyricus",NA,NA,NA,"LC","Evorthodus lyricus"
"3721","us",48342137,"Exallias brevis",NA,NA,NA,"LC","Exallias brevis"
"3722","us",40757,"Eximacris superbum",NA,NA,NA,"VU","Spharagemon cristatum"
"3723","us",30782,"Exocarpos gaudichaudii",NA,NA,NA,"EN","Exocarpos gaudichaudii"
"3724","us",80090352,"Exocarpos luteolus",NA,NA,NA,"CR","Exocarpos luteolus"
"3725","us",190163,"Exocoetus obtusirostris",NA,NA,NA,"LC","Exocoetus obtusirostris"
"3726","us",198566,"Exocoetus volitans",NA,NA,NA,"LC","Exocoetus volitans"
"3727","us",202102,"Exoglossum laurae",NA,NA,NA,"LC","Exoglossum laurae"
"3728","us",202103,"Exoglossum maxillingua",NA,NA,NA,"LC","Exoglossum maxillingua"
"3729","us",198127,"Exopalaemon modestus",NA,NA,NA,"LC","Exopalaemon modestus"
"3730","us",62004694,"Fagus grandifolia",NA,NA,NA,"LC","Fagus grandifolia"
"3731","us",61204079,"Falcipennis canadensis",NA,NA,NA,"LC","Falcipennis canadensis"
"3732","us",61204155,"Falcipennis franklinii",NA,NA,NA,"LC",NA
"3733","us",22696453,"Falco columbarius",NA,NA,NA,"LC","Falco columbarius"
"3734","us",22696450,"Falco femoralis",NA,NA,NA,"LC","Falco femoralis"
"3735","us",22696504,"Falco mexicanus",NA,NA,NA,"LC","Falco mexicanus"
"3736","us",45354964,"Falco peregrinus",NA,NA,NA,"LC","Falco peregrinus"
"3737","us",22696500,"Falco rusticolus",NA,NA,NA,"LC","Falco rusticolus"
"3738","us",22696395,"Falco sparverius",NA,NA,NA,"LC","Falco sparverius"
"3739","us",22696460,"Falco subbuteo",NA,NA,NA,"LC","Falco subbuteo"
"3740","us",22696362,"Falco tinnunculus",NA,NA,NA,"LC","Falco tinnunculus"
"3741","us",22696432,"Falco vespertinus",NA,NA,NA,"NT","Falco vespertinus"
"3742","us",8488,"Fallicambarus burrisi",NA,NA,NA,"DD","Fallicambarus burrisi"
"3743","us",153838,"Fallicambarus byersi",NA,NA,NA,"LC","Fallicambarus byersi"
"3744","us",153798,"Fallicambarus caesius",NA,NA,NA,"LC","Fallicambarus caesius"
"3745","us",8489,"Fallicambarus danielae",NA,NA,NA,"NT","Fallicambarus danielae"
"3746","us",153768,"Fallicambarus devastator",NA,NA,NA,"LC","Fallicambarus devastator"
"3747","us",153808,"Fallicambarus dissitus",NA,NA,NA,"DD","Fallicambarus dissitus"
"3748","us",153747,"Fallicambarus fodiens",NA,NA,NA,"LC","Fallicambarus fodiens"
"3749","us",8490,"Fallicambarus gilpini",NA,NA,NA,"NT","Fallicambarus gilpini"
"3750","us",8491,"Fallicambarus gordoni",NA,NA,NA,"NT","Fallicambarus gordoni"
"3751","us",8492,"Fallicambarus harpi",NA,NA,NA,"NT","Fallicambarus harpi"
"3752","us",8493,"Fallicambarus hortoni",NA,NA,NA,"CR","Fallicambarus hortoni"
"3753","us",154023,"Fallicambarus houstonensis",NA,NA,NA,"LC","Fallicambarus houstonensis"
"3754","us",153898,"Fallicambarus jeanae",NA,NA,NA,"VU","Fallicambarus jeanae"
"3755","us",153894,"Fallicambarus kountzeae",NA,NA,NA,"LC","Fallicambarus kountzeae"
"3756","us",153889,"Fallicambarus macneesei",NA,NA,NA,"LC","Fallicambarus macneesei"
"3757","us",153771,"Fallicambarus oryktes",NA,NA,NA,"NT","Fallicambarus oryktes"
"3758","us",8494,"Fallicambarus petilicarpus",NA,NA,NA,"EN","Fallicambarus petilicarpus"
"3759","us",8495,"Fallicambarus strawni",NA,NA,NA,"LC","Fallicambarus strawni"
"3760","us",154001,"Fallicambarus tenuis",NA,NA,NA,"DD","Procambarus tenuis"
"3761","us",63779,"Farancia abacura",NA,NA,NA,"LC","Farancia abacura"
"3762","us",63780,"Farancia erytrogramma",NA,NA,NA,"LC","Farancia erytrogramma"
"3763","us",64312996,"Fauria crista-galli",NA,NA,NA,"LC","Fauria crista-galli"
"3764","us",133594,"Favia fragum",NA,NA,NA,"LC","Favia fragum"
"3765","us",153878,"Faxonella beyeri",NA,NA,NA,"LC","Faxonella beyeri"
"3766","us",153915,"Faxonella blairi",NA,NA,NA,"LC","Faxonella blairi"
"3767","us",153949,"Faxonella clypeata",NA,NA,NA,"LC","Faxonella clypeata"
