,count,country,result.taxonid,result.scientific_name,result.subspecies,result.rank,result.subpopulation,result.category
2196,10293,us,192693,Conus cancellatus,NA,NA,NA,LC
2197,10293,us,192507,Conus capitaneus,NA,NA,NA,LC
2198,10293,us,192367,Conus catus,NA,NA,NA,LC
2199,10293,us,192580,Conus chaldaeus,NA,NA,NA,LC
2200,10293,us,192440,Conus circumactus,NA,NA,NA,LC
2201,10293,us,192328,Conus coelinae,NA,NA,NA,LC
2202,10293,us,192636,Conus coronatus,NA,NA,NA,LC
2203,10293,us,192793,Conus cylindraceus,NA,NA,NA,LC
2204,10293,us,192370,Conus daucus,NA,NA,NA,LC
2205,10293,us,192630,Conus delessertii,NA,NA,NA,LC
2206,10293,us,192578,Conus ermineus,NA,NA,NA,LC
2207,10293,us,192859,Conus eugrammatus,NA,NA,NA,LC
2208,10293,us,192627,Conus flavescens,NA,NA,NA,LC
2209,10293,us,192624,Conus granulatus,NA,NA,NA,LC
2210,10293,us,192593,Conus imperialis,NA,NA,NA,LC
2211,10293,us,192488,Conus largillierti,NA,NA,NA,LC
2212,10293,us,192445,Conus leekremeri,NA,NA,NA,DD
2213,10293,us,192386,Conus leopardus,NA,NA,NA,LC
2214,10293,us,192378,Conus litoglyphus,NA,NA,NA,LC
2215,10293,us,192844,Conus lividus,NA,NA,NA,LC
2216,10293,us,192339,Conus mcgintyi,NA,NA,NA,LC
2217,10293,us,192634,Conus miles,NA,NA,NA,LC
2218,10293,us,192599,Conus mindanus,NA,NA,NA,LC
2219,10293,us,192564,Conus moreleti,NA,NA,NA,LC
2220,10293,us,192874,Conus nux,NA,NA,NA,LC
2221,10293,us,192798,Conus patae,NA,NA,NA,LC
2222,10293,us,192397,Conus pealii,NA,NA,NA,LC
2223,10293,us,192712,Conus pennaceus,NA,NA,NA,LC
2224,10293,us,192879,Conus pertusus,NA,NA,NA,LC
2225,10293,us,192281,Conus philippii,NA,NA,NA,LC
2226,10293,us,192811,Conus planorbis,NA,NA,NA,LC
2227,10293,us,192506,Conus pulicarius,NA,NA,NA,LC
2228,10293,us,192812,Conus quercinus,NA,NA,NA,LC
2229,10293,us,192428,Conus rattus,NA,NA,NA,LC
2230,10293,us,192869,Conus regius,NA,NA,NA,LC
2231,10293,us,192521,Conus retifer,NA,NA,NA,LC
2232,10293,us,192296,Conus sanguinolentus,NA,NA,NA,LC
2233,10293,us,192680,Conus sauros,NA,NA,NA,DD
2234,10293,us,192589,Conus sazanka,NA,NA,NA,LC
2235,10293,us,192261,Conus smirna,NA,NA,NA,DD
2236,10293,us,192525,Conus spurius,NA,NA,NA,LC
2237,10293,us,192532,Conus stearnsii,NA,NA,NA,VU
2238,10293,us,192683,Conus stimpsoni,NA,NA,NA,LC
2239,10293,us,192699,Conus striatellus,NA,NA,NA,LC
2240,10293,us,192258,Conus suturatus,NA,NA,NA,LC
2241,10293,us,192316,Conus textile,NA,NA,NA,LC
2242,10293,us,192778,Conus vexillum,NA,NA,NA,LC
2243,10293,us,192444,Conus villepinii,NA,NA,NA,LC
2244,10293,us,192816,Conus ximenes,NA,NA,NA,LC
2245,10293,us,40716,Cookeconcha contorta,NA,NA,NA,CR
2246,10293,us,190255,Cookeolus japonicus,NA,NA,NA,LC
2247,10293,us,64062,Cophosaurus texanus,NA,NA,NA,LC
2248,10293,us,103801483,Coprosma cordicarpa,NA,NA,NA,EN
2249,10293,us,91168887,Coprosma elliptica,NA,NA,NA,EN
2250,10293,us,91168960,Coprosma kauensis,NA,NA,NA,EN
2251,10293,us,91169123,Coprosma kawaikiniensis,NA,NA,NA,CR
2252,10293,us,22697624,Coragyps atratus,NA,NA,NA,LC
2253,10293,us,64175940,Corallorhiza bentleyi,NA,NA,NA,VU
2254,10293,us,189225,Corbicula amurensis,NA,NA,NA,DD
2255,10293,us,98201936,Corbicula fluminalis,NA,NA,NA,LC
2256,10293,us,155736,Corbicula fluminea,NA,NA,NA,LC
2257,10293,us,62558,Cordia sebestena,NA,NA,NA,LC
2258,10293,us,56497523,Cordia sebestena var. sebestena,sebestena,var.,NA,LC
2259,10293,us,50967742,Cordulegaster bilineata,NA,NA,NA,LC
2260,10293,us,164951,Cordulegaster diadema,NA,NA,NA,LC
2261,10293,us,50967776,Cordulegaster diastatops,NA,NA,NA,LC
2262,10293,us,50968962,Cordulegaster dorsalis,NA,NA,NA,LC
2263,10293,us,50968975,Cordulegaster erronea,NA,NA,NA,LC
2264,10293,us,50969002,Cordulegaster maculata,NA,NA,NA,LC
2265,10293,us,165072,Cordulegaster obliqua,NA,NA,NA,LC
2266,10293,us,50969065,Cordulegaster sarracenia,NA,NA,NA,EN
2267,10293,us,59707,Cordulegaster sayi,NA,NA,NA,LC
2268,10293,us,165047,Cordulegaster talaria,NA,NA,NA,LC
2269,10293,us,50969369,Cordulia shurtleffii,NA,NA,NA,LC
2270,10293,us,5361,Coregonus alpenae,NA,NA,NA,EX
2271,10293,us,5362,Coregonus artedi,NA,NA,NA,LR/lc
2272,10293,us,5363,Coregonus autumnalis,NA,NA,NA,LC
2273,10293,us,5366,Coregonus hoyi,NA,NA,NA,VU
2274,10293,us,5367,Coregonus johannae,NA,NA,NA,EX
2275,10293,us,5368,Coregonus kiyi,NA,NA,NA,VU
2276,10293,us,5370,Coregonus nasus,NA,NA,NA,LC
2277,10293,us,5371,Coregonus nigripinnis,NA,NA,NA,EX
2278,10293,us,5375,Coregonus pidschian,NA,NA,NA,LC
2279,10293,us,5376,Coregonus reighardi,NA,NA,NA,CR
2280,10293,us,62223,Coregonus sardinella,NA,NA,NA,LC
2281,10293,us,5378,Coregonus zenithicus,NA,NA,NA,VU
2282,10293,us,80603621,Coreopsis rosea,NA,NA,NA,NT
2283,10293,us,187802,Coris aygula,NA,NA,NA,LC
2284,10293,us,187498,Coris ballieui,NA,NA,NA,LC
2285,10293,us,187602,Coris flavovittata,NA,NA,NA,LC
2286,10293,us,187436,Coris gaimard,NA,NA,NA,LC
2287,10293,us,187785,Coris venusta,NA,NA,NA,LC
2288,10293,us,190420,Corniger spinosus,NA,NA,NA,LC
2289,10293,us,130047024,Cornus alternifolia,NA,NA,NA,LC
2290,10293,us,130047059,Cornus amomum,NA,NA,NA,LC
2291,10293,us,130048308,Cornus drummondii,NA,NA,NA,LC
2292,10293,us,61990536,Cornus florida,NA,NA,NA,LC
2293,10293,us,130048382,Cornus foemina,NA,NA,NA,LC
2294,10293,us,130048412,Cornus glabrata,NA,NA,NA,LC
2295,10293,us,130048880,Cornus nuttallii,NA,NA,NA,LC
2296,10293,us,131552927,Cornus obliqua,NA,NA,NA,LC
2297,10293,us,130049815,Cornus rugosa,NA,NA,NA,LC
2298,10293,us,64310848,Cornus sericea,NA,NA,NA,LC
2299,10293,us,130049866,Cornus sessilis,NA,NA,NA,LC
2300,10293,us,19891909,Coronilla valentina,NA,NA,NA,LC
2301,10293,us,76196246,Cortinarius cupreorufus,NA,NA,NA,NT
2302,10293,us,75101587,Cortinarius pavelekii,NA,NA,NA,EN
2303,10293,us,46104895,Corvula batabana,NA,NA,NA,LC
2304,10293,us,46104928,Corvula sanctaeluciae,NA,NA,NA,LC
2305,10293,us,22705990,Corvus brachyrhynchos,NA,NA,NA,LC
2306,10293,us,22705986,Corvus caurinus,NA,NA,NA,LC
2307,10293,us,22706068,Corvus corax,NA,NA,NA,LC
2308,10293,us,22706055,Corvus cryptoleucus,NA,NA,NA,LC
2309,10293,us,22706052,Corvus hawaiiensis,NA,NA,NA,EW
2310,10293,us,22705996,Corvus imparatus,NA,NA,NA,LC
2311,10293,us,22705929,Corvus monedula,NA,NA,NA,LC
2312,10293,us,22705993,Corvus ossifragus,NA,NA,NA,LC
2313,10293,us,22705938,Corvus splendens,NA,NA,NA,LC
2314,10293,us,194257,Corylus americana,NA,NA,NA,LC
2315,10293,us,63521,Corylus avellana,NA,NA,NA,LC
2316,10293,us,194448,Corylus cornuta,NA,NA,NA,LC
2317,10293,us,152837,Corynopuntia aggeria,NA,NA,NA,LC
2318,10293,us,152613,Corynopuntia clavata,NA,NA,NA,LC
2319,10293,us,151779,Corynopuntia emoryi,NA,NA,NA,LC
2320,10293,us,152054,Corynopuntia grahamii,NA,NA,NA,LC
2321,10293,us,152347,Corynopuntia kunzei,NA,NA,NA,LC
2322,10293,us,152673,Corynopuntia parishiorum,NA,NA,NA,LC
2323,10293,us,152015,Corynopuntia pulchella,NA,NA,NA,LC
2324,10293,us,151777,Corynopuntia schottii,NA,NA,NA,LC
2325,10293,us,17600,Corynorhinus rafinesquii,NA,NA,NA,LC
2326,10293,us,17598,Corynorhinus townsendii,NA,NA,NA,LC
2327,10293,us,170350,Coryphaena equiselis,NA,NA,NA,LC
2328,10293,us,154712,Coryphaena hippurus,NA,NA,NA,LC
2329,10293,us,18125776,Coryphaenoides armatus,NA,NA,NA,LC
2330,10293,us,15522140,Coryphaenoides leptolepis,NA,NA,NA,LC
2331,10293,us,198595,Coryphaenoides mediterraneus,NA,NA,NA,LC
2332,10293,us,60469866,Coryphaenoides rudis,NA,NA,NA,LC
2333,10293,us,15522149,Coryphaenoides rupestris,NA,NA,NA,CR
2334,10293,us,15522152,Coryphaenoides zaniophorus,NA,NA,NA,LC
2335,10293,us,164957,Coryphaeschna adnexa,NA,NA,NA,LC
2336,10293,us,164997,Coryphaeschna ingens,NA,NA,NA,LC
2337,10293,us,49254418,Coryphaeschna viriditas,NA,NA,NA,LC
2338,10293,us,152140,Coryphantha echinus,NA,NA,NA,LC
2339,10293,us,152811,Coryphantha macromeris,NA,NA,NA,LC
2340,10293,us,152538,Coryphantha nickelsiae,NA,NA,NA,LC
2341,10293,us,151872,Coryphantha ramillosa,NA,NA,NA,LC
2342,10293,us,152578,Coryphantha recurvata,NA,NA,NA,LC
2343,10293,us,62363,Coryphantha robustispina,NA,NA,NA,LC
2344,10293,us,152528,Coryphantha sulcata,NA,NA,NA,LC
2345,10293,us,185961,Coryphopterus alloides,NA,NA,NA,VU
2346,10293,us,185962,Coryphopterus dicrus,NA,NA,NA,LC
2347,10293,us,185954,Coryphopterus eidolon,NA,NA,NA,VU
2348,10293,us,185957,Coryphopterus glaucofraenum,NA,NA,NA,LC
2349,10293,us,155021,Coryphopterus hyalinus,NA,NA,NA,VU
2350,10293,us,185953,Coryphopterus kuna,NA,NA,NA,DD
2351,10293,us,185958,Coryphopterus lipernes,NA,NA,NA,VU
2352,10293,us,185960,Coryphopterus personatus,NA,NA,NA,VU
2353,10293,us,185959,Coryphopterus punctipectophorus,NA,NA,NA,LC
2354,10293,us,185952,Coryphopterus thrix,NA,NA,NA,VU
2355,10293,us,185955,Coryphopterus tortugae,NA,NA,NA,VU
2356,10293,us,46108119,Cosmocampus albirostris,NA,NA,NA,LC
2357,10293,us,112664138,Cosmocampus arctus,NA,NA,NA,LC
2358,10293,us,65365349,Cosmocampus balli,NA,NA,NA,VU
2359,10293,us,46108252,Cosmocampus brachycephalus,NA,NA,NA,LC
2360,10293,us,155212,Cosmocampus elucens,NA,NA,NA,LC
2361,10293,us,47150446,Cosmocampus hildebrandi,NA,NA,NA,LC
2362,10293,us,65365975,Cosmocampus profundus,NA,NA,NA,DD
2363,10293,us,44393151,Cottea pappophoroides,NA,NA,NA,LC
2364,10293,us,190065,Cottunculus thomsonii,NA,NA,NA,LC
2365,10293,us,202649,Cottus aleuticus,NA,NA,NA,LC
2366,10293,us,202650,Cottus asper,NA,NA,NA,LC
2367,10293,us,5437,Cottus asperrimus,NA,NA,NA,NT
2368,10293,us,202651,Cottus baileyi,NA,NA,NA,LC
2369,10293,us,202652,Cottus bairdii,NA,NA,NA,LC
2370,10293,us,202653,Cottus beldingii,NA,NA,NA,LC
2371,10293,us,202654,Cottus bendirei,NA,NA,NA,LC
2372,10293,us,202655,Cottus caeruleomentum,NA,NA,NA,LC
2373,10293,us,202656,Cottus carolinae,NA,NA,NA,LC
2374,10293,us,202657,Cottus chattahoochee,NA,NA,NA,LC
2375,10293,us,202658,Cottus cognatus,NA,NA,NA,LC
2376,10293,us,202659,Cottus confusus,NA,NA,NA,LC
2377,10293,us,5438,Cottus echinatus,NA,NA,NA,EX
2378,10293,us,5439,Cottus extensus,NA,NA,NA,VU
2379,10293,us,202660,Cottus girardi,NA,NA,NA,LC
2380,10293,us,5440,Cottus greenei,NA,NA,NA,NT
2381,10293,us,202661,Cottus gulosus,NA,NA,NA,LC
2382,10293,us,202662,Cottus hubbsi,NA,NA,NA,LC
2383,10293,us,202663,Cottus hypselurus,NA,NA,NA,LC
2384,10293,us,18246574,Cottus immaculatus,NA,NA,NA,LC
2385,10293,us,18246588,Cottus kanawhae,NA,NA,NA,LC
2386,10293,us,202664,Cottus klamathensis,NA,NA,NA,LC
2387,10293,us,5441,Cottus leiopomus,NA,NA,NA,NT
2388,10293,us,202665,Cottus marginatus,NA,NA,NA,NT
2389,10293,us,5443,Cottus paulus,NA,NA,NA,CR
2390,10293,us,202666,Cottus perplexus,NA,NA,NA,LC
2391,10293,us,184085,Cottus pitensis,NA,NA,NA,LC
2392,10293,us,5442,Cottus princeps,NA,NA,NA,DD
2393,10293,us,202667,Cottus rhotheus,NA,NA,NA,LC
2394,10293,us,202668,Cottus ricei,NA,NA,NA,LC
2395,10293,us,202669,Cottus tallapoosae,NA,NA,NA,LC
2396,10293,us,5444,Cottus tenuis,NA,NA,NA,VU
2397,10293,us,22692275,Coturnicops noveboracensis,NA,NA,NA,LC
2398,10293,us,22678949,Coturnix japonica,NA,NA,NA,NT
2399,10293,us,202072,Couesius plumbeus,NA,NA,NA,LC
2400,10293,us,162941,Cranchia scabra,NA,NA,NA,LC
2401,10293,us,5470,Crangonyx dearolfi,NA,NA,NA,EN
2402,10293,us,5471,Crangonyx grandimanus,NA,NA,NA,VU
2403,10293,us,5472,Crangonyx hobbsi,NA,NA,NA,VU
2404,10293,us,135957450,Crataegus calpodendron,NA,NA,NA,LC
2405,10293,us,135957391,Crataegus chrysocarpa,NA,NA,NA,LC
2406,10293,us,135957789,Crataegus crus-galli,NA,NA,NA,LC
2407,10293,us,135957326,Crataegus douglasii,NA,NA,NA,LC
2408,10293,us,135958043,Crataegus holmesiana,NA,NA,NA,LC
2409,10293,us,135957261,Crataegus macrosperma,NA,NA,NA,LC
2410,10293,us,135957515,Crataegus mollis,NA,NA,NA,LC
2411,10293,us,135956470,Crataegus pruinosa,NA,NA,NA,LC
2412,10293,us,135956536,Crataegus punctata,NA,NA,NA,LC
2413,10293,us,135957060,Crataegus submollis,NA,NA,NA,LC
2414,10293,us,135956995,Crataegus succulenta,NA,NA,NA,LC
2415,10293,us,16025,Cratogeomys castanops,NA,NA,NA,LC
2416,10293,us,56438,Craugastor augusti,NA,NA,NA,LC
2417,10293,us,41983,Crematogaster pilosa,NA,NA,NA,VU
2418,10293,us,5515,Crenichthys baileyi,NA,NA,NA,EN
2419,10293,us,5517,Crenichthys nevadae,NA,NA,NA,VU
2420,10293,us,22720117,Crithagra leucopygia,NA,NA,NA,LC
2421,10293,us,22720181,Crithagra mozambica,NA,NA,NA,LC
2422,10293,us,5659,Crocodylus acutus,NA,NA,NA,VU
2423,10293,us,163607,Crocothemis servilia,NA,NA,NA,LC
2424,10293,us,19892472,Crotalaria micans,NA,NA,NA,LC
2425,10293,us,19891771,Crotalaria pumila,NA,NA,NA,LC
2426,10293,us,19892482,Crotalaria rotundifolia,NA,NA,NA,LC
2427,10293,us,64308,Crotalus adamanteus,NA,NA,NA,LC
2428,10293,us,64311,Crotalus atrox,NA,NA,NA,LC
2429,10293,us,64315,Crotalus cerastes,NA,NA,NA,LC
2430,10293,us,64318,Crotalus horridus,NA,NA,NA,LC
2431,10293,us,64321,Crotalus lepidus,NA,NA,NA,LC
2432,10293,us,64323,Crotalus mitchellii,NA,NA,NA,LC
2433,10293,us,64324,Crotalus molossus,NA,NA,NA,LC
2434,10293,us,64326,Crotalus oreganus,NA,NA,NA,LC
2435,10293,us,64328,Crotalus pricei,NA,NA,NA,LC
2436,10293,us,64331,Crotalus ruber,NA,NA,NA,LC
2437,10293,us,64332,Crotalus scutulatus,NA,NA,NA,LC
2438,10293,us,64335,Crotalus tigris,NA,NA,NA,LC
2439,10293,us,64339,Crotalus viridis,NA,NA,NA,LC
2440,10293,us,62253,Crotalus willardi,NA,NA,NA,LC
2441,10293,us,64006,Crotaphytus bicinctores,NA,NA,NA,LC
2442,10293,us,64007,Crotaphytus collaris,NA,NA,NA,LC
2443,10293,us,64011,Crotaphytus nebrius,NA,NA,NA,LC
2444,10293,us,64012,Crotaphytus reticulatus,NA,NA,NA,VU
2445,10293,us,64013,Crotaphytus vestigium,NA,NA,NA,LC
2446,10293,us,22684434,Crotophaga ani,NA,NA,NA,LC
2447,10293,us,22684438,Crotophaga sulcirostris,NA,NA,NA,LC
2448,10293,us,161712,Cruriraja atlantis,NA,NA,NA,DD
2449,10293,us,161374,Cruriraja cadenati,NA,NA,NA,DD
2450,10293,us,161711,Cruriraja poeyi,NA,NA,NA,DD
2451,10293,us,161682,Cruriraja rugosa,NA,NA,NA,DD
2452,10293,us,164139,Crypsis alopecuroides,NA,NA,NA,LC
2453,10293,us,164424,Crypsis schoenoides,NA,NA,NA,LC
2454,10293,us,196597,Cryptoblepharus poecilopleurus,NA,NA,NA,LC
2455,10293,us,59077,Cryptobranchus alleganiensis,NA,NA,NA,NT
2456,10293,us,30771,Cryptocarya mannii,NA,NA,NA,LR/nt
2457,10293,us,168884,Cryptocoryne ciliata,NA,NA,NA,LC
2458,10293,us,5750,Cryptomastix magnidentata,NA,NA,NA,VU
2459,10293,us,190067,Cryptopsaras couesii,NA,NA,NA,LC
2460,10293,us,41377,Cryptotis parva,NA,NA,NA,LC
2461,10293,us,190757,Cryptotomus roseus,NA,NA,NA,LC
2462,10293,us,185142,Cryptotrema corallinum,NA,NA,NA,LC
2463,10293,us,5786,Crystallaria asprella,NA,NA,NA,VU
2464,10293,us,202435,Crystallaria cincotta,NA,NA,NA,CR
2465,10293,us,67999325,Crystallodytes cookei,NA,NA,NA,LC
2466,10293,us,44128,Ctenitis squamigera,NA,NA,NA,CR
2467,10293,us,178014,Ctenochaetus hawaiiensis,NA,NA,NA,LC
2468,10293,us,177949,Ctenochaetus strigosus,NA,NA,NA,LC
2469,10293,us,185963,Ctenogobius boleosoma,NA,NA,NA,LC
2470,10293,us,185968,Ctenogobius claytonii,NA,NA,NA,VU
2471,10293,us,185970,Ctenogobius fasciatus,NA,NA,NA,LC
2472,10293,us,185966,Ctenogobius pseudofasciatus,NA,NA,NA,LC
2473,10293,us,185965,Ctenogobius saepepallens,NA,NA,NA,LC
2474,10293,us,192934,Ctenogobius shufeldti,NA,NA,NA,LC
2475,10293,us,185964,Ctenogobius smaragdus,NA,NA,NA,LC
2476,10293,us,190960,Ctenogobius stigmaticus,NA,NA,NA,LC
2477,10293,us,185967,Ctenogobius stigmaturus,NA,NA,NA,LC
2478,10293,us,174480,Ctenosaura similis,NA,NA,NA,LC
2479,10293,us,190384,Cubiceps caeruleus,NA,NA,NA,LC
2480,10293,us,198675,Cubiceps capensis,NA,NA,NA,LC
2481,10293,us,198676,Cubiceps gracilis,NA,NA,NA,LC
2482,10293,us,16439367,Cubiceps pauciradiatus,NA,NA,NA,LC
2483,10293,us,22683873,Cuculus canorus,NA,NA,NA,LC
2484,10293,us,61450351,Cuculus saturatus,NA,NA,NA,LC
2485,10293,us,20742877,Cucurbita okeechobeensis,NA,NA,NA,DD
2486,10293,us,184086,Culaea inconstans,NA,NA,NA,LC
2487,10293,us,5952,Cumberlandia monodonta,NA,NA,NA,EN
2488,10293,us,42216,Cupressus arizonica,NA,NA,NA,LC
2489,10293,us,19708408,Cupressus arizonica var. glabra,glabra,var.,NA,NT
2490,10293,us,33998,Cupressus arizonica var. nevadensis,nevadensis,var.,NA,EN
2491,10293,us,33999,Cupressus arizonica var. stephensonii,stephensonii,var.,NA,CR
2492,10293,us,34047,Cupressus bakeri,NA,NA,NA,VU
2493,10293,us,42219,Cupressus goveniana,NA,NA,NA,EN
2494,10293,us,34000,Cupressus goveniana var. abramsiana,abramsiana,var.,NA,CR
2495,10293,us,30918,Cupressus goveniana var. goveniana,goveniana,var.,NA,EN
2496,10293,us,42220,Cupressus guadalupensis,NA,NA,NA,EN
2497,10293,us,34081,Cupressus guadalupensis var. forbesii,forbesii,var.,NA,EN
2498,10293,us,42222,Cupressus macnabiana,NA,NA,NA,LC
2499,10293,us,30375,Cupressus macrocarpa,NA,NA,NA,VU
2500,10293,us,42258,Cupressus sargentii,NA,NA,NA,VU
2501,10293,us,64310857,Cuscuta gronovii,NA,NA,NA,LC
2502,10293,us,33571,Cyanea aculeatiflora,NA,NA,NA,VU
2503,10293,us,44104,Cyanea acuminata,NA,NA,NA,CR
2504,10293,us,34005,Cyanea arborea,NA,NA,NA,EX
2505,10293,us,44100,Cyanea asarifolia,NA,NA,NA,CR
2506,10293,us,44105,Cyanea asplenifolia,NA,NA,NA,CR
2507,10293,us,44106,Cyanea calycina,NA,NA,NA,CR
2508,10293,us,44101,Cyanea comata,NA,NA,NA,EX
2509,10293,us,44140,Cyanea copelandii,NA,NA,NA,EN
2510,10293,us,44141,Cyanea copelandii subsp. copelandii,copelandii,subsp.,NA,EX
2511,10293,us,44142,Cyanea copelandii subsp. haleakalaensis,haleakalaensis,subsp.,NA,EN
2512,10293,us,44092,Cyanea crispa,NA,NA,NA,CR
2513,10293,us,44093,Cyanea cylindrocalyx,NA,NA,NA,EX
2514,10293,us,44094,Cyanea dolichopoda,NA,NA,NA,EX
2515,10293,us,44095,Cyanea dunbariae,NA,NA,NA,CR
2516,10293,us,44096,Cyanea eleeleensis,NA,NA,NA,EX
2517,10293,us,44107,Cyanea fauriei,NA,NA,NA,VU
2518,10293,us,44097,Cyanea gibsonii,NA,NA,NA,CR
2519,10293,us,30919,Cyanea giffardii,NA,NA,NA,EX
2520,10293,us,44098,Cyanea glabra,NA,NA,NA,CR
2521,10293,us,78777135,Cyanea grimesiana,NA,NA,NA,CR
2522,10293,us,78777144,Cyanea grimesiana subsp. grimesiana,grimesiana,subsp.,NA,CR
2523,10293,us,78777153,Cyanea grimesiana subsp. obatae,obatae,subsp.,NA,CR
2524,10293,us,44108,Cyanea habenata,NA,NA,NA,VU
2525,10293,us,44139,Cyanea hamatiflora,NA,NA,NA,CR
2526,10293,us,33580,Cyanea hamatiflora subsp. carlsonii,carlsonii,subsp.,NA,CR
2527,10293,us,34044,Cyanea hamatiflora subsp. hamatiflora,hamatiflora,subsp.,NA,CR
2528,10293,us,33581,Cyanea hardyi,NA,NA,NA,VU
2529,10293,us,33582,Cyanea horrida,NA,NA,NA,CR
2530,10293,us,78777176,Cyanea humboldtiana,NA,NA,NA,CR
2531,10293,us,80230419,Cyanea kolekoleensis,NA,NA,NA,CR
2532,10293,us,103801946,Cyanea konahuanuiensis,NA,NA,NA,CR
2533,10293,us,78777204,Cyanea koolauensis,NA,NA,NA,EN
2534,10293,us,80230488,Cyanea kuhihewa,NA,NA,NA,CR
2535,10293,us,34006,Cyanea leptostegia,NA,NA,NA,VU
2536,10293,us,91172297,Cyanea linearifolia,NA,NA,NA,EX
2537,10293,us,78777213,Cyanea lobata,NA,NA,NA,CR
2538,10293,us,78777250,Cyanea lobata subsp. baldwinii,baldwinii,subsp.,NA,CR
2539,10293,us,78777234,Cyanea lobata subsp. lobata,lobata,subsp.,NA,CR
2540,10293,us,78777282,Cyanea longiflora,NA,NA,NA,CR
2541,10293,us,33587,Cyanea macrostegia subsp. gibsonii,gibsonii,subsp.,NA,EN
2542,10293,us,78777299,Cyanea magnicalyx,NA,NA,NA,CR
2543,10293,us,78777332,Cyanea mannii,NA,NA,NA,CR
2544,10293,us,30920,Cyanea marksii,NA,NA,NA,CR
2545,10293,us,78777379,Cyanea mauiensis,NA,NA,NA,EX
2546,10293,us,78777416,Cyanea mceldowneyi,NA,NA,NA,CR
2547,10293,us,91115476,Cyanea membranacea,NA,NA,NA,CR
2548,10293,us,91172490,Cyanea minutiflora,NA,NA,NA,EX
2549,10293,us,91172805,Cyanea parvifolia,NA,NA,NA,EX
2550,10293,us,44109,Cyanea pinnatifida,NA,NA,NA,EW
2551,10293,us,78777444,Cyanea platyphylla,NA,NA,NA,CR
2552,10293,us,33554,Cyanea pohaku,NA,NA,NA,EX
2553,10293,us,30769,Cyanea procera,NA,NA,NA,CR
2554,10293,us,30921,Cyanea pycnocarpa,NA,NA,NA,EX
2555,10293,us,34035,Cyanea quercifolia,NA,NA,NA,EX
2556,10293,us,78777599,Cyanea remyi,NA,NA,NA,CR
2557,10293,us,78777626,Cyanea rivularis,NA,NA,NA,CR
2558,10293,us,78777637,Cyanea sessilifolia,NA,NA,NA,EX
2559,10293,us,78777783,Cyanea shipmanii,NA,NA,NA,CR
2560,10293,us,34014,Cyanea solenocalyx,NA,NA,NA,VU
2561,10293,us,34016,Cyanea stictophylla,NA,NA,NA,CR
2562,10293,us,44052,Cyanea st-johnii,NA,NA,NA,CR
2563,10293,us,44135,Cyanea superba,NA,NA,NA,EW
2564,10293,us,33588,Cyanea superba subsp. regina,regina,subsp.,NA,EX
2565,10293,us,34028,Cyanea superba subsp. superba,superba,subsp.,NA,EW
2566,10293,us,34017,Cyanea tritomantha,NA,NA,NA,VU
2567,10293,us,44053,Cyanea truncata,NA,NA,NA,CR
2568,10293,us,78777794,Cyanea undulata,NA,NA,NA,CR
2569,10293,us,22709707,Cyanecula svecica,NA,NA,NA,LC
2570,10293,us,22705611,Cyanocitta cristata,NA,NA,NA,LC
2571,10293,us,22705614,Cyanocitta stelleri,NA,NA,NA,LC
2572,10293,us,22705742,Cyanocorax morio,NA,NA,NA,LC
2573,10293,us,22705738,Cyanocorax yncas,NA,NA,NA,LC
2574,10293,us,6006,Cycleptus elongatus,NA,NA,NA,LC
2575,10293,us,202073,Cycleptus meridionalis,NA,NA,NA,LC
2576,10293,us,6008,Cyclocosmia torreya,NA,NA,NA,DD
2577,10293,us,6018,Cyclonaias tuberculata,NA,NA,NA,NT
2578,10293,us,16439534,Cyclopsetta chittendeni,NA,NA,NA,LC
2579,10293,us,16439642,Cyclopsetta fimbriata,NA,NA,NA,LC
2580,10293,us,6024,Cycloptilum irregularis,NA,NA,NA,VU
2581,10293,us,61423,Cyclosorus boydiae,NA,NA,NA,EN
2582,10293,us,164350,Cyclosorus interruptus,NA,NA,NA,LC
2583,10293,us,61424,Cyclosorus wailele,NA,NA,NA,EN
2584,10293,us,163222,Cycloteuthis serventyi,NA,NA,NA,LC
2585,10293,us,18252612,Cyclothone acclinidens,NA,NA,NA,LC
2586,10293,us,190300,Cyclothone alba,NA,NA,NA,LC
2587,10293,us,198757,Cyclothone braueri,NA,NA,NA,LC
2588,10293,us,190133,Cyclothone microdon,NA,NA,NA,LC
2589,10293,us,21132825,Cyclothone obscura,NA,NA,NA,LC
2590,10293,us,18252619,Cyclothone pallida,NA,NA,NA,LC
2591,10293,us,60469980,Cyclothone parapallida,NA,NA,NA,LC
2592,10293,us,18252629,Cyclothone pseudopallida,NA,NA,NA,LC
2593,10293,us,188889,Cyclotropis bedaliensis,NA,NA,NA,LC
2594,10293,us,18227109,Cyema atrum,NA,NA,NA,LC
2595,10293,us,22679859,Cygnus buccinator,NA,NA,NA,LC
2596,10293,us,22679862,Cygnus columbianus,NA,NA,NA,LC
2597,10293,us,22679856,Cygnus cygnus,NA,NA,NA,LC
2598,10293,us,22679839,Cygnus olor,NA,NA,NA,LC
2599,10293,us,152776,Cylindropuntia abyssi,NA,NA,NA,LC
2600,10293,us,152855,Cylindropuntia acanthocarpa,NA,NA,NA,LC
2601,10293,us,152128,Cylindropuntia arbuscula,NA,NA,NA,LC
2602,10293,us,152659,Cylindropuntia bigelovii,NA,NA,NA,LC
